 HAFL_pntsource            SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
 ob_typ         props       area_ha   flash_idx       mean          max        p.1               p.5           p1                 p2             p3             p5            p10            p15            p20            p25            p30            p35            p40            p45            p50            p55            p60            p65            p70            p75            p80            p85            p90            p95            p97            p98            p99            min 
 chandeg          214   1.248500      1.0353969E-04  0.0000000E+00  6.6042319E-02  1.7408811E-02  1.1547984E-02  6.9225198E-03  4.7212364E-03  4.6645766E-03  4.2735734E-03  2.7690723E-03  2.3798600E-03  1.9390710E-03  1.7191189E-03  1.3407550E-03  1.1441731E-03  1.0216596E-03  8.5571210E-04  7.4564433E-04  6.1583234E-04  4.7330774E-04  3.7733599E-04  2.8773205E-04  2.5223684E-04  1.9475241E-04  1.2010566E-04  9.7955985E-05  7.8317455E-05  6.5299006E-05  6.1801707E-05  4.9954113E-05  0.0000000E+00
 chandeg          227   33.52080      1.2227499E-04  0.0000000E+00  0.3261954      0.1414150      9.6770450E-02  5.9556346E-02  4.0966094E-02  3.7217222E-02  3.2546401E-02  2.3430351E-02  2.0006305E-02  1.6841851E-02  1.4591807E-02  1.1613742E-02  1.0253422E-02  8.6724870E-03  7.1471049E-03  5.7473718E-03  5.0125187E-03  4.2763352E-03  3.4776595E-03  2.7960439E-03  2.2779354E-03  1.8936530E-03  1.6106644E-03  1.1430084E-03  7.2460732E-04  5.5711041E-04  4.8022944E-04  4.4737186E-04  3.9305180E-16
 chandeg          274  9.9999997E-06  1.5411736E-04  0.0000000E+00  0.5460404      0.2483056      0.1857542      0.1385150      8.0743626E-02  6.7072481E-02  5.3705327E-02  4.5596261E-02  4.2793732E-02  4.0637147E-02  3.9432205E-02  3.8660891E-02  3.7600387E-02  3.6512736E-02  1.9610899E-02  8.9108869E-03  6.6120876E-03  5.0032903E-03  4.5611500E-03  3.7531008E-03  2.8934213E-03  2.4426866E-03  1.9710455E-03  1.5847894E-03  1.1923558E-03  1.0245922E-03  9.3210943E-04  8.8054081E-04  0.0000000E+00
 chandeg          283   9.252300      1.5412905E-04  0.0000000E+00  9.5067434E-02  1.6822267E-02  1.1782601E-02  9.6276831E-03  8.8348184E-03  7.8491587E-03  6.2593580E-03  4.1928175E-03  3.3124082E-03  2.5584782E-03  1.9610769E-03  1.4526594E-03  1.1942276E-03  9.9372875E-04  8.4145693E-04  7.8282267E-04  6.7032542E-04  1.8783940E-04  8.5290929E-05  5.9447742E-05  3.8827919E-05  2.0715584E-05  1.0752825E-05  6.0324833E-06  3.2493590E-06  2.5839570E-06  2.2701142E-06  2.0014745E-06  0.0000000E+00
 chandeg          284   10.23140      1.6375260E-04  0.0000000E+00  9.6859120E-02  1.8615473E-02  1.2408984E-02  1.1460709E-02  1.0675139E-02  9.6037127E-03  7.6781716E-03  5.5557238E-03  4.7991704E-03  4.0612253E-03  3.5049520E-03  3.1416819E-03  2.8440831E-03  2.6605907E-03  2.5814329E-03  2.4790773E-03  6.8664632E-04  1.8784584E-04  9.1686503E-05  5.9447735E-05  3.9554932E-05  2.0715594E-05  1.0752824E-05  6.0324833E-06  3.2493590E-06  2.5839568E-06  2.2701142E-06  2.0014745E-06  0.0000000E+00
 chandeg          287  9.9999997E-06  1.1096123E-04  0.0000000E+00  0.1880963      8.4831886E-02  8.4727973E-02  8.4598415E-02  8.2342073E-02  8.1751987E-02  7.8908123E-02  6.8288192E-02  6.4220995E-02  6.2070455E-02  5.9560478E-02  5.7371669E-02  5.6342620E-02  5.4273214E-02  5.3550433E-02  5.3044032E-02  5.2459158E-02  5.1898051E-02  5.1352032E-02  5.0588265E-02  4.9746670E-02  4.9192678E-02  1.6204642E-02  1.6018556E-02  1.5724469E-02  1.5537474E-02  1.5339187E-02  1.5170111E-02  0.0000000E+00
 chandeg           11   23.05290      5.6565099E-05  0.0000000E+00  0.3365680      9.6711539E-02  6.1663017E-02  2.6472114E-02  8.9797918E-03  4.8660012E-03  3.1742849E-03  2.3575411E-03  1.9418291E-03  1.6956882E-03  1.3778064E-03  1.2566757E-03  1.1109610E-03  9.8299119E-04  8.5296127E-04  7.6191255E-04  6.4426911E-04  5.4002862E-04  3.8458590E-04  2.4253032E-04  1.6585017E-04  1.1482432E-04  6.6046086E-05  3.3568333E-05  1.2781441E-05  8.7043609E-06  7.0379224E-06  5.8558385E-06  0.0000000E+00
 chandeg           12   29.21370      5.6471417E-05  0.0000000E+00  0.3365058      9.5662042E-02  6.0982287E-02  2.6292084E-02  9.0022804E-03  4.8131277E-03  3.1742880E-03  2.3581006E-03  1.9945807E-03  1.6984488E-03  1.3778065E-03  1.2566778E-03  1.1284511E-03  9.8426663E-04  8.5295748E-04  7.7452493E-04  6.4403412E-04  5.4180174E-04  3.8458648E-04  2.4813419E-04  1.6585040E-04  1.2127161E-04  7.0900918E-05  3.6091209E-05  1.7798797E-05  9.5094847E-06  7.0769893E-06  5.8558398E-06  0.0000000E+00
 chandeg           13   36.44130      6.4798180E-05  0.0000000E+00  0.4069379      0.1072049      6.2661387E-02  2.9858937E-02  1.1777814E-02  6.3556256E-03  4.6443241E-03  3.6617746E-03  3.0569718E-03  2.6679239E-03  2.1977318E-03  2.0215756E-03  1.8434530E-03  1.6027173E-03  1.3867687E-03  1.2529994E-03  1.1080690E-03  9.2905777E-04  6.3457649E-04  3.8640221E-04  2.7064729E-04  1.9481817E-04  1.2375235E-04  7.4763033E-05  3.5933179E-05  2.2817640E-05  1.8342940E-05  1.6710668E-05  0.0000000E+00
 chandeg           14   37.71700      6.6535315E-05  0.0000000E+00  0.4146290      0.1087441      6.5869272E-02  3.0365771E-02  1.3645008E-02  7.8588165E-03  4.9666925E-03  3.9538541E-03  3.2925757E-03  2.8741560E-03  2.3488584E-03  2.2224989E-03  2.0030383E-03  1.7380964E-03  1.4962085E-03  1.3810496E-03  1.2170338E-03  9.9410233E-04  7.0667657E-04  4.3205853E-04  2.9260278E-04  2.2715096E-04  1.3903024E-04  8.0000304E-05  4.1832820E-05  3.0904863E-05  2.1427400E-05  1.9138903E-05  4.1957481E-16
 chandeg           15   51.75170      1.2035425E-04  0.0000000E+00  0.5537301      0.1358137      8.3305731E-02  5.1898528E-02  3.4617353E-02  2.4377817E-02  2.0070417E-02  1.2778866E-02  1.0362854E-02  8.2935859E-03  6.7736511E-03  5.8508636E-03  5.0124112E-03  4.3977872E-03  3.4457454E-03  2.9618239E-03  2.6218910E-03  2.3849087E-03  2.0184286E-03  1.6642136E-03  1.3040067E-03  1.0626338E-03  8.7223918E-04  5.9717317E-04  3.1698571E-04  2.2974068E-04  2.0835892E-04  1.3934504E-04  0.0000000E+00
 chandeg           16   51.78400      1.2161016E-04  0.0000000E+00  0.5536818      0.1330293      7.8901440E-02  5.1975887E-02  3.5102781E-02  2.5323000E-02  2.0266775E-02  1.2599431E-02  1.0458344E-02  8.3570257E-03  6.7737387E-03  5.8339299E-03  5.0556837E-03  4.4006836E-03  3.4849246E-03  2.9499631E-03  2.6362413E-03  2.3853425E-03  2.0416258E-03  1.6685401E-03  1.3272697E-03  1.0496841E-03  8.7735214E-04  5.8919255E-04  3.2463993E-04  2.5249898E-04  2.1231231E-04  1.3978861E-04  0.0000000E+00
 chandeg           21   54.24160      1.6979426E-04  0.0000000E+00  0.5543400      0.2517065      0.1873276      0.1508145      0.1377069      0.1191560      9.6413903E-02  6.4948812E-02  5.2888840E-02  4.3992810E-02  3.6608443E-02  3.2359768E-02  2.9037742E-02  2.4953432E-02  2.2812150E-02  2.0006012E-02  1.8332759E-02  1.0745041E-02  6.7679998E-03  5.0297999E-03  3.6243270E-03  2.9992540E-03  2.0141469E-03  1.0697240E-03  6.8271480E-04  5.3738349E-04  4.5923414E-04  4.0953353E-04  3.1005916E-16
 chandeg           69   1.773200      1.0354045E-04  0.0000000E+00  6.5798827E-02  1.7289836E-02  1.1465568E-02  6.9987234E-03  4.7212359E-03  4.6622404E-03  4.2790617E-03  2.7691848E-03  2.3779848E-03  1.9340529E-03  1.7193054E-03  1.3456609E-03  1.1491422E-03  1.0213727E-03  8.7119639E-04  7.4500579E-04  6.2050205E-04  4.7790015E-04  3.7733599E-04  2.8943075E-04  2.5223684E-04  1.9475240E-04  1.2010669E-04  9.7955970E-05  7.8464291E-05  6.5299006E-05  6.1801707E-05  5.2545201E-05  0.0000000E+00
 chandeg           84   69.82540      1.4220260E-04  0.0000000E+00  0.6322891      0.2348145      0.1781595      0.1303327      0.1030413      9.1608129E-02  7.9729579E-02  6.9449969E-02  6.4470887E-02  5.9191845E-02  5.6285650E-02  5.2762151E-02  5.0301231E-02  4.7273379E-02  4.1567117E-02  3.7393495E-02  2.8156018E-02  2.0596789E-02  1.8554691E-02  1.7583972E-02  1.6954491E-02  1.6507238E-02  1.5890796E-02  1.4948579E-02  1.4075702E-02  1.3561776E-02  1.3104885E-02  1.2705197E-02  7.9803606E-16
 chandeg          121   10.75920      1.6145033E-04  0.0000000E+00  0.1052739      1.9654630E-02  1.3568184E-02  1.2215114E-02  1.1123747E-02  1.0133557E-02  8.0540804E-03  5.7192529E-03  5.1291976E-03  4.2542708E-03  3.7043444E-03  3.2720291E-03  2.9900586E-03  2.8029454E-03  2.6620261E-03  2.5509980E-03  7.5997866E-04  2.4664908E-04  1.6092844E-04  1.0817366E-04  7.5305492E-05  4.1782230E-05  2.0158406E-05  9.6667436E-06  5.6076474E-06  4.6289151E-06  3.8109060E-06  3.3847959E-06  0.0000000E+00
 chandeg          126   92.93310      1.4119314E-04  0.0000000E+00  0.6647012      0.2449299      0.1849825      0.1316326      0.1059070      9.2372671E-02  8.0297276E-02  6.9851734E-02  6.5021150E-02  5.9342217E-02  5.6576025E-02  5.2869253E-02  5.0834700E-02  4.8146505E-02  4.2247985E-02  3.8352489E-02  2.8910110E-02  2.0675719E-02  1.8587431E-02  1.7625351E-02  1.6979845E-02  1.6598895E-02  1.6026851E-02  1.5004828E-02  1.4132961E-02  1.3569796E-02  1.3167736E-02  1.2726849E-02  1.3878491E-16
 chandeg          128   20.34320      1.6883218E-04  0.0000000E+00  0.2024951      4.1064449E-02  3.0075774E-02  2.2778001E-02  2.0481870E-02  1.7428016E-02  1.4392135E-02  9.8761367E-03  8.4189922E-03  7.0438511E-03  5.9698508E-03  5.2024536E-03  4.7005406E-03  4.2780726E-03  3.8348339E-03  3.4816519E-03  1.9737924E-03  1.2103237E-03  9.2033041E-04  6.9500197E-04  4.7309796E-04  3.6890709E-04  1.9940105E-04  9.8552722E-05  5.3012664E-05  4.6172161E-05  4.2822605E-05  3.9167237E-05  1.8944044E-15
 chandeg          129   32.84380      1.8219101E-04  0.0000000E+00  0.3212990      9.4557218E-02  7.5250976E-02  6.8265937E-02  6.3461944E-02  5.7575751E-02  4.7446191E-02  3.6229812E-02  3.2224432E-02  2.8193727E-02  2.5478408E-02  2.3276119E-02  2.1805219E-02  2.0765280E-02  2.0143252E-02  1.6368750E-02  4.9923547E-03  2.5398235E-03  1.9702394E-03  1.3260697E-03  1.0488325E-03  6.5540080E-04  4.4923660E-04  1.9820452E-04  9.1610476E-05  7.6056269E-05  6.4883250E-05  5.8046793E-05  0.0000000E+00
 chandeg          131   4.597000      1.8889463E-04  0.0000000E+00  0.3424254      0.1044939      9.2057437E-02  8.0216043E-02  7.4774995E-02  6.7024291E-02  5.4946758E-02  4.1714985E-02  3.6306687E-02  3.0477382E-02  2.6825912E-02  2.4373578E-02  2.2645028E-02  2.1010516E-02  2.0291222E-02  1.8237140E-02  5.5111498E-03  2.6367628E-03  2.1913305E-03  1.4060014E-03  1.1240758E-03  7.8733813E-04  4.8196749E-04  1.9372175E-04  9.1653281E-05  7.6774864E-05  6.5203174E-05  5.8618898E-05  0.0000000E+00
 chandeg          201   2046.678      1.6911693E-04  0.0000000E+00  0.5539212      0.2513006      0.1874063      0.1506537      0.1375461      0.1192091      9.6307002E-02  6.4975888E-02  5.2888833E-02  4.3993171E-02  3.6608439E-02  3.2151222E-02  2.9037958E-02  2.4968151E-02  2.2824267E-02  2.0006012E-02  1.8332759E-02  1.0704014E-02  6.7914021E-03  5.0298073E-03  3.6296321E-03  2.9992654E-03  2.0511460E-03  1.0697253E-03  6.8278133E-04  5.3742359E-04  4.5923423E-04  4.0953353E-04  0.0000000E+00
 chandeg          215   2.119600      1.0228539E-04  0.0000000E+00  7.2606668E-02  1.8176693E-02  1.2066652E-02  7.7777472E-03  5.4595899E-03  5.3110966E-03  4.8479913E-03  3.5053699E-03  2.9214660E-03  2.3844345E-03  2.0483227E-03  1.6414159E-03  1.3924731E-03  1.2292059E-03  1.0718692E-03  9.3476305E-04  7.6590775E-04  6.3302543E-04  5.0131284E-04  4.0511374E-04  3.1726086E-04  2.7165868E-04  1.6676409E-04  1.1793007E-04  9.2347567E-05  7.3704578E-05  6.9390444E-05  6.7072586E-05  9.7982347E-16
 chandeg          239   65.26170      1.8807412E-04  0.0000000E+00  0.8477482      0.2730367      0.2344684      0.1818565      0.1667943      0.1630556      0.1417864      0.1210139      0.1026467      8.4573649E-02  7.4435413E-02  6.5688387E-02  5.9493832E-02  4.2775121E-02  3.0984441E-02  2.3054069E-02  1.7117333E-02  1.2940991E-02  9.3607698E-03  6.9188266E-03  5.3111664E-03  3.7214537E-03  2.6016450E-03  2.1794394E-03  1.4661464E-03  1.2476380E-03  8.9814281E-04  7.4958068E-04  1.4548594E-16
 chandeg          286   71.85690      1.1518886E-04  0.0000000E+00  0.1957056      9.2392117E-02  9.2299603E-02  9.2218533E-02  8.9937419E-02  8.9336999E-02  8.6403392E-02  7.5738795E-02  7.1594082E-02  6.9667205E-02  6.7093886E-02  6.4587824E-02  6.2984377E-02  6.1393913E-02  5.9811369E-02  5.6332856E-02  5.2705538E-02  5.1726528E-02  5.1021643E-02  5.0171152E-02  4.9549472E-02  4.8541840E-02  1.7128512E-02  1.6884176E-02  1.6409313E-02  1.6194750E-02  1.6005572E-02  1.5734348E-02  0.0000000E+00
 chandeg           66   2.366200      2.4870507E-04  0.0000000E+00  3.5089683E-02  1.9532725E-02  1.9474607E-02  1.7752584E-02  1.6588595E-02  1.3757236E-02  1.2161842E-02  7.7083847E-03  5.5488460E-03  3.9916127E-03  3.1645754E-03  2.2515738E-03  1.7786720E-03  1.2039365E-03  8.3727774E-04  6.4287323E-04  4.6704404E-04  3.3608329E-04  2.4208985E-04  1.4012583E-04  9.1188602E-05  6.0233779E-05  2.9254177E-05  1.8209061E-05  1.0061412E-05  7.3873157E-06  6.8701102E-06  6.0050706E-06  0.0000000E+00
 chandeg          119   46.17620      1.2980681E-04  0.0000000E+00   1.118216      0.4440553      0.3685370      0.2310845      0.1549532      0.1254501      0.1076740      8.7470613E-02  7.6624013E-02  6.8309478E-02  6.2822081E-02  5.9988827E-02  5.5982225E-02  5.3275373E-02  5.0172165E-02  4.4038873E-02  3.8530916E-02  2.8978325E-02  2.2652499E-02  2.0916611E-02  1.9632623E-02  1.8761488E-02  1.7762696E-02  1.6776737E-02  1.5721867E-02  1.5105017E-02  1.4492898E-02  1.3737313E-02  8.0239267E-16
 chandeg          122   22.79920      1.0094779E-04  0.0000000E+00  0.1610477      3.6851563E-02  2.9352816E-02  1.7120933E-02  9.3607940E-03  6.0388288E-03  4.1432544E-03  2.6853366E-03  2.2662310E-03  1.8579119E-03  1.6580137E-03  1.4854250E-03  1.3062193E-03  1.0463755E-03  8.7320741E-04  7.4105384E-04  5.0704728E-04  4.0302833E-04  3.0676852E-04  2.2111193E-04  1.5310173E-04  7.5722237E-05  4.2606956E-05  2.3675895E-05  1.6945771E-05  1.4577309E-05  1.3466640E-05  1.3235895E-05  0.0000000E+00
 chandeg          174  9.9999997E-06  9.7597505E-05  0.0000000E+00  0.1610477      3.6851563E-02  2.9352816E-02  1.7120935E-02  9.3607940E-03  6.3920217E-03  4.2095236E-03  2.6853366E-03  2.2662312E-03  1.8579121E-03  1.6580137E-03  1.4854250E-03  1.3062193E-03  1.0463755E-03  8.7320735E-04  7.4105384E-04  5.0704728E-04  4.0302833E-04  3.0676855E-04  2.2111193E-04  1.5310173E-04  7.6014629E-05  4.2888896E-05  2.3720217E-05  1.6985297E-05  1.4473545E-05  1.3468877E-05  1.3271325E-05  0.0000000E+00
 chandeg          188   2.648500      1.2960752E-04  0.0000000E+00   1.118137      0.4439606      0.3684976      0.2310534      0.1550271      0.1254509      0.1076725      8.7478042E-02  7.6629013E-02  6.8306193E-02  6.2821425E-02  5.9994206E-02  5.5986878E-02  5.3271659E-02  5.0167892E-02  4.4042002E-02  3.8531512E-02  2.8973976E-02  2.2653047E-02  2.0916076E-02  1.9632623E-02  1.8761486E-02  1.7763222E-02  1.6776735E-02  1.5721867E-02  1.5105532E-02  1.4492899E-02  1.3739378E-02  0.0000000E+00
 chandeg          224   8.506100      1.5859195E-04  0.0000000E+00  0.2499386      8.0879346E-02  5.7962850E-02  4.3179598E-02  4.0214885E-02  3.5408095E-02  3.0685645E-02  1.9845745E-02  1.6506169E-02  1.4071603E-02  1.1868654E-02  9.7844703E-03  8.2833990E-03  6.8847919E-03  5.8393655E-03  5.1588272E-03  4.5978841E-03  4.2860457E-03  3.5414260E-03  3.1470698E-03  2.3453329E-03  1.8876354E-03  1.1482649E-03  7.5297256E-04  3.9566640E-04  2.9692013E-04  2.1278445E-04  1.8511619E-04  0.0000000E+00
 chandeg          238  9.9999997E-06  1.8832587E-04  0.0000000E+00  0.8478866      0.2729848      0.2346890      0.1818597      0.1667959      0.1630572      0.1420169      0.1212350      0.1026497      8.4564500E-02  7.4436575E-02  6.5690242E-02  5.9493475E-02  4.2770945E-02  3.0998399E-02  2.3055589E-02  1.7114811E-02  1.2940991E-02  9.3600797E-03  6.9199759E-03  5.3089038E-03  3.7201857E-03  2.6018666E-03  2.1795437E-03  1.4655021E-03  1.2478069E-03  8.9773856E-04  7.4965123E-04  0.0000000E+00
 chandeg          295   1.100900      2.3212415E-04  0.0000000E+00  0.2521666      0.2199540      0.2146950      0.2103150      0.2047574      0.1992202      0.1952762      0.1874092      8.1907764E-02  7.5815432E-02  7.3510602E-02  7.0319064E-02  6.8619378E-02  6.7408800E-02  6.5917246E-02  6.3947983E-02  6.0708590E-02  5.6783170E-02  5.5435210E-02  5.4381255E-02  5.3640909E-02  5.2909657E-02  5.2482277E-02  5.1581241E-02  1.6030688E-03  6.7282084E-04  5.1278883E-04  3.0767790E-04  0.0000000E+00
 chandeg          296   102.4272      1.8719770E-04  0.0000000E+00  0.3313710      0.2964241      0.2895719      0.2855791      0.2796647      0.2746401      0.2696874      0.2624610      0.1608463      0.1546356      0.1504450      0.1493578      0.1471353      0.1458982      0.1446039      0.1421381      0.1236172      9.6472554E-02  9.2691086E-02  7.0935994E-02  6.9183856E-02  6.7624800E-02  6.6461146E-02  6.4157665E-02  1.8654525E-02  1.7275900E-02  1.6438341E-02  1.5783276E-02  0.0000000E+00
 chandeg           44   102.5030      1.8800871E-04  0.0000000E+00  0.3854000      0.3327460      0.3221957      0.3127778      0.2991864      0.2892430      0.2776828      0.2634841      0.1821793      0.1689394      0.1605075      0.1560498      0.1522973      0.1493696      0.1468585      0.1440260      0.1292935      9.8157451E-02  9.4306625E-02  7.3309481E-02  7.0267111E-02  6.8378024E-02  6.6683084E-02  6.4527318E-02  1.9566221E-02  1.7743465E-02  1.7199386E-02  1.6887715E-02  0.0000000E+00
 chandeg           46   106.1288      1.8484279E-04  0.0000000E+00  0.2650900      0.1690137      0.1664716      0.1581481      0.1497485      0.1443264      0.1386111      0.1312511      9.4891094E-02  8.6695902E-02  8.1761785E-02  7.9063624E-02  7.7488378E-02  7.5499266E-02  7.4342363E-02  7.2341792E-02  6.5093540E-02  4.9515154E-02  4.7880813E-02  3.7041418E-02  3.5464514E-02  3.4337554E-02  3.3060815E-02  3.2095745E-02  1.0956318E-02  1.0122823E-02  9.7369403E-03  9.4435122E-03  3.5454547E-16
 chandeg           83   153.1183      1.2895359E-04  0.0000000E+00   1.249412      0.4786640      0.4031459      0.2458528      0.1702787      0.1378217      0.1175186      9.4380073E-02  8.2999378E-02  7.2860643E-02  6.7074649E-02  6.2623143E-02  5.8788814E-02  5.4632727E-02  5.1866144E-02  4.7863819E-02  4.2103369E-02  3.3314519E-02  2.5187014E-02  2.2594649E-02  2.1090334E-02  1.9822972E-02  1.8526318E-02  1.7217411E-02  1.6013224E-02  1.5608368E-02  1.5075306E-02  1.4493978E-02  6.9751840E-16
 chandeg          137   107.8784      1.8613353E-04  0.0000000E+00  0.1956892      0.1650807      0.1595612      0.1550907      0.1481298      0.1432277      0.1374651      0.1303146      9.1451980E-02  8.5204288E-02  8.1514299E-02  7.8268707E-02  7.6711699E-02  7.4875593E-02  7.3743984E-02  7.2073542E-02  6.4294599E-02  4.9078614E-02  4.7219675E-02  3.6583524E-02  3.5136346E-02  3.4114715E-02  3.2867178E-02  3.1982977E-02  1.0723952E-02  9.7710956E-03  9.5357466E-03  9.3732541E-03  0.0000000E+00
 chandeg          173  9.9999997E-06  9.2008784E-05  0.0000000E+00  0.1610222      3.6837660E-02  2.9345766E-02  1.7113622E-02  1.0175292E-02  6.7370045E-03  4.2109019E-03  2.6832926E-03  2.2663027E-03  1.8577825E-03  1.6577694E-03  1.4853703E-03  1.3062253E-03  1.0463756E-03  8.7376742E-04  7.4105413E-04  5.0672801E-04  4.0306660E-04  3.0680280E-04  2.2111197E-04  1.5310178E-04  7.6034761E-05  4.2905365E-05  2.3648057E-05  1.6937880E-05  1.4426148E-05  1.3421492E-05  1.3223942E-05  0.0000000E+00
 chandeg          192  9.9999997E-06  1.2892924E-04  0.0000000E+00   1.249379      0.4786319      0.4031316      0.2458408      0.1703095      0.1378355      0.1175152      9.4379537E-02  8.3001524E-02  7.2860405E-02  6.7074291E-02  6.2623143E-02  5.8787718E-02  5.4631975E-02  5.1908180E-02  4.7865704E-02  4.2103268E-02  3.3312682E-02  2.5187261E-02  2.2594890E-02  2.1090411E-02  1.9822972E-02  1.8526390E-02  1.7217411E-02  1.6013291E-02  1.5608437E-02  1.5075374E-02  1.4493844E-02  0.0000000E+00
 chandeg          223   12.29710      1.5723995E-04  0.0000000E+00  0.2506841      8.0879346E-02  5.8706038E-02  4.3179594E-02  4.0214885E-02  3.5408095E-02  3.0685645E-02  1.9845745E-02  1.6533341E-02  1.4404500E-02  1.1918051E-02  9.7844703E-03  8.3880844E-03  7.0002549E-03  5.8655646E-03  5.1864544E-03  4.5978846E-03  4.2860457E-03  3.5414265E-03  3.1468989E-03  2.3453329E-03  1.8943896E-03  1.1554301E-03  7.5758464E-04  3.9866986E-04  3.0517837E-04  2.1364276E-04  1.8727600E-04  0.0000000E+00
 chandeg           45   109.1581      1.8458128E-04  0.0000000E+00  0.4575396      0.3384446      0.3315665      0.3178885      0.2992065      0.2902987      0.2768962      0.2612179      0.1941512      0.1755245      0.1659911      0.1588472      0.1559379      0.1520997      0.1485937      0.1444039      0.1297570      9.8734967E-02  9.5635138E-02  7.3665291E-02  7.0781715E-02  6.8637244E-02  6.5550745E-02  6.3462414E-02  2.3129968E-02  2.1490103E-02  2.0800319E-02  2.0319020E-02  4.1975964E-16
 chandeg          123   18.88071      1.8554184E-04  0.0000000E+00  0.2165710      2.7735570E-02  2.7375240E-02  2.6258243E-02  2.5887415E-02  2.4881287E-02  2.1603703E-02  1.7032135E-02  1.3940537E-02  1.1222501E-02  8.5415822E-03  7.0500085E-03  5.4696081E-03  4.1960748E-03  3.3860868E-03  2.5948279E-03  2.0858240E-03  1.5624610E-03  1.2174980E-03  8.8347495E-04  6.2296377E-04  4.0257940E-04  2.1068197E-04  9.6983720E-05  6.7405104E-05  5.1680952E-05  4.1169158E-05  3.8212365E-05  0.0000000E+00
 chandeg          125   33.74580      1.5704762E-04  0.0000000E+00  0.2832946      6.0279898E-02  4.4858426E-02  3.5354000E-02  2.8911144E-02  2.7771801E-02  2.3984006E-02  1.9501531E-02  1.6324714E-02  1.3833946E-02  1.0592400E-02  8.4217694E-03  7.0621478E-03  5.6295404E-03  4.8519750E-03  3.9332937E-03  2.9495950E-03  2.4206068E-03  1.7720009E-03  1.4856554E-03  1.1113166E-03  7.9994305E-04  5.8009848E-04  3.7156418E-04  2.4883263E-04  2.0179561E-04  1.8399244E-04  1.4076169E-04  0.0000000E+00
 chandeg          167   34.06080      1.5617024E-04  0.0000000E+00  0.2932950      6.4329125E-02  4.8592478E-02  3.9373685E-02  3.2575965E-02  3.0472059E-02  2.6864268E-02  2.1381313E-02  1.7853787E-02  1.5081991E-02  1.1708808E-02  9.3941279E-03  7.7681770E-03  6.2877662E-03  5.3198971E-03  4.2165336E-03  3.3652030E-03  2.7461927E-03  2.1307475E-03  1.6949679E-03  1.3151572E-03  9.5665024E-04  7.0765830E-04  4.2959768E-04  2.8762777E-04  2.1918400E-04  2.1013015E-04  1.4964484E-04  3.5370373E-16
 chandeg          168   43.85930      1.5509891E-04  0.0000000E+00  0.2932949      6.4266168E-02  4.8526853E-02  3.9358210E-02  3.2563854E-02  3.0472059E-02  2.6864259E-02  2.1378340E-02  1.7850986E-02  1.5080586E-02  1.1697778E-02  9.3983226E-03  7.7627478E-03  6.2877759E-03  5.3145601E-03  4.2192242E-03  3.3678680E-03  2.7386248E-03  2.1320651E-03  1.6949601E-03  1.3164558E-03  9.5537369E-04  7.0778478E-04  4.2959806E-04  2.8762780E-04  2.1918400E-04  2.1013017E-04  1.4966314E-04  0.0000000E+00
 chandeg          191   163.5637      1.2983444E-04  0.0000000E+00   1.269299      0.4814715      0.3992094      0.2423626      0.1792731      0.1423326      0.1207339      9.8476507E-02  8.5951246E-02  7.3471241E-02  6.7531385E-02  6.3085929E-02  5.9050299E-02  5.4752871E-02  5.1793993E-02  4.8648231E-02  4.3198045E-02  3.4171045E-02  2.5513707E-02  2.2910064E-02  2.1326836E-02  1.9996189E-02  1.8649746E-02  1.7349986E-02  1.6061846E-02  1.5713431E-02  1.5103307E-02  1.4626725E-02  8.7182931E-16
 chandeg          222   12.34960      1.5347599E-04  0.0000000E+00  0.2532550      8.1043050E-02  6.1001621E-02  4.3560002E-02  4.0236898E-02  3.5431344E-02  3.0964253E-02  1.9862976E-02  1.6627476E-02  1.4446554E-02  1.1923809E-02  9.7902212E-03  8.5086850E-03  7.2276038E-03  5.8702286E-03  5.2466132E-03  4.5982758E-03  4.2946460E-03  3.5712076E-03  3.1506687E-03  2.3486305E-03  1.8955377E-03  1.1572703E-03  7.5930136E-04  4.0049283E-04  3.0684678E-04  2.1501583E-04  1.8734364E-04  0.0000000E+00
 chandeg          299   118.0716      1.7615380E-04  0.0000000E+00  0.2463795      0.1859292      0.1824790      0.1756723      0.1657585      0.1611566      0.1541912      0.1471738      0.1143522      0.1046952      0.1006133      9.7051673E-02  9.5268846E-02  9.3691200E-02  9.1571301E-02  8.9312598E-02  7.9858899E-02  6.5537609E-02  6.3930765E-02  4.3690622E-02  3.5498898E-02  3.4559056E-02  3.2861862E-02  3.1568311E-02  1.2204683E-02  1.1203414E-02  1.0840569E-02  1.0606146E-02  0.0000000E+00
 chandeg          301   117.7299      1.7623793E-04  0.0000000E+00  0.2422504      0.1827876      0.1794523      0.1726157      0.1628538      0.1581986      0.1513787      0.1442607      0.1108160      0.1010776      9.6646026E-02  9.3252078E-02  9.1649517E-02  8.9735985E-02  8.7972641E-02  8.5791126E-02  7.6874927E-02  6.2307309E-02  6.0625978E-02  4.9760673E-02  4.4969678E-02  3.5175409E-02  3.3553913E-02  3.1910956E-02  2.2938926E-02  1.0842972E-02  1.0441867E-02  1.0201223E-02  0.0000000E+00
